cartodb_id,the_geom,the_geom_webmercator,lat,lon,iso,gadm2,date
3149849,0101000020E61000007F6EE491AA7329C064D55A7777872040,0101000020110F00003314B7E6C19D35C17C8C1E7FA02C2C41,8.26458333,-12.72591072,SLE,173448,2014-06-26
3149851,0101000020E610000081E0F95EA61228C09C2AA58888982040,0101000020110F0000BAD7A9C3F07134C16C5EB7FEEB492C41,8.29791667,-12.03642556,SLE,173452,2014-06-26
3149852,0101000020E6100000E4A9A2D34E4E29C030A2274444B42040,0101000020110F0000D3064069077E35C136EBCE0888792C41,8.35208333,-12.65294515,SLE,173448,2014-06-26
3149853,0101000020E6100000A01FDB6C8B9427C0CDCCCCCCCCBC2040,0101000020110F0000F7F92AD9D60634C1DF849A8A2E882C41,8.36875,-11.79012623,SLE,173440,2014-06-26
3149854,0101000020E610000026989CA06E5427C00000000000D02040,0101000020110F0000A78F367463D033C163BF90C425A92C41,8.40625,-11.66490652,SLE,173440,2014-06-26
3149856,0101000020E6100000C312837EAEDD29C030A2274444D42040,0101000020110F0000DD75F3D8CBF735C13B86EE4279B02C41,8.41458333,-12.93297191,SLE,173432,2014-06-26
3149857,0101000020E61000000ECB34D407C629C06666666666D62040,0101000020110F0000CDCB4C9EB5E335C177AE460623B42C41,8.41875,-12.88677848,SLE,173432,2014-06-26
3149858,0101000020E61000005FA1283352AF26C0FFFFFFFFFFEF2040,0101000020110F000096C57ADD284433C100F605F618E02C41,8.46875,-11.34242401,SLE,173437,2014-06-26
3149859,0101000020E6100000F71FFC38589326C036C43E2222F22040,0101000020110F0000CAF71432662C33C152A60FDBC2E32C41,8.47291667,-11.28778246,SLE,173437,2014-06-26
3149863,0101000020E61000003DB114EA655325C068F7715555252140,0101000020110F00006B206F24AB1C32C19370BC5EB33B2D41,8.57291667,-10.66288692,SLE,173425,2014-06-26
3149864,0101000020E6100000C9A39F99F5A427C0CA3BC1DDDD2D2140,0101000020110F00009B8DBAC1C71434C1970D3F075C4A2D41,8.58958333,-11.82218628,SLE,173417,2014-06-26
3149866,0101000020E6100000E7966FE0826027C0FD6EF41011412140,0101000020110F0000920AC8B3A5DA33C125C6B91D586B2D41,8.62708333,-11.68849851,SLE,173428,2014-06-26
3149867,0101000020E610000091A2C66BFB2E29C06666666666562140,0101000020110F0000597800876C6335C14D53986BFF8F2D41,8.66875,-12.59176194,SLE,173424,2014-06-26
3149868,0101000020E61000001C8624ED256529C0CDCCCCCCCC5C2140,0101000020110F00005E2CCD5A6D9135C139002D9DFE9A2D41,8.68125,-12.69755498,SLE,173413,2014-06-26
3149869,0101000020E6100000A1C209330A7329C09C2AA58888782140,0101000020110F0000F788D0B2399D35C11F2C6EDFA6CA2D41,8.73541667,-12.72468719,SLE,173413,2014-06-26
3149871,0101000020E61000006234E9BEB54E29C03233333333832140,0101000020110F0000E7DFFFD15E7E35C13D3512C0FBDC2D41,8.75625,-12.65373036,SLE,173413,2014-06-26
3149872,0101000020E610000012ECE84D7FE325C09A99999999A92140,0101000020110F000026FA13500D9732C18654FD4AFC1E2E41,8.83125,-10.94433063,SLE,173403,2014-06-26
3149873,0101000020E61000001FB8EB21F1E725C0CA3BC1DDDDAD2140,0101000020110F00006A18AEABD39A32C1405DBBE551262E41,8.83958333,-10.95301157,SLE,173403,2014-06-26
3149874,0101000020E6100000398A208CA7D726C00000000000B02140,0101000020110F00005094A12F6A6633C125C777B7FC292E41,8.84375,-11.42120016,SLE,173385,2014-06-26
3149876,0101000020E6100000C3B089ED6ABB26C00000000000F02140,0101000020110F00009E3CD1EA6E4E33C164694A3C06982E41,8.96875,-11.36605017,SLE,173385,2014-06-26
3149877,0101000020E61000009217252A4CE228C030A2274444F42140,0101000020110F00007408F5B14B2235C11FFCC98B5C9F2E41,8.97708333,-12.44198734,SLE,173399,2014-06-26
3149878,0101000020E610000049822EE941C426C06666666666F62140,0101000020110F000002F291DEF05533C1B418F8B707A32E41,8.98125,-11.38331536,SLE,173385,2014-06-26
3149879,0101000020E61000009FD78627471D29C064D55A7777072240,0101000020110F000093889B45635435C10B22467B61C02E41,9.01458333,-12.55718349,SLE,173405,2014-06-26
3149881,0101000020E6100000573AC4E4B22026C09999999999092240,0101000020110F0000A47E22CD07CB32C1F4735FC00CC42E41,9.01875,-11.06386485,SLE,173403,2014-06-26
3149882,0101000020E61000000BE675E52FE225C0CA3BC1DDDD0D2240,0101000020110F0000EACE5F73F09532C1A93A525263CB2E41,9.02708333,-10.94177167,SLE,173390,2014-06-26
3149883,0101000020E610000008693AF9FCF325C003910BEFEE1E2240,0101000020110F000089791DC70EA532C1F6EC7F0ABEE82E41,9.06041667,-10.97653941,SLE,173390,2014-06-26
3149884,0101000020E610000017FAF57D179226C0D05DD8BBBB2B2240,0101000020110F0000D6838FCC552B33C1BBD16F89C2FE2E41,9.08541667,-11.28533548,SLE,173385,2014-06-26
3149886,0101000020E6100000C0BD0035948E26C068F7715555452240,0101000020110F00003BD239095A2833C16EC0A7B5CC2A2F41,9.13541667,-11.27847448,SLE,173385,2014-06-26
3149887,0101000020E610000097CF2CE8418A26C068F7715555452240,0101000020110F0000DF6E7B74AE2433C16EC0A7B5CC2A2F41,9.13541667,-11.27003408,SLE,173385,2014-06-26
3149888,0101000020E6100000A4C9DEB5F87826C068F7715555452240,0101000020110F000064BE5C22001633C16EC0A7B5CC2A2F41,9.13541667,-11.23627251,SLE,173385,2014-06-26
3149889,0101000020E6100000FC47F0D0C15629C09A99999999692240,0101000020110F000043FA5270348535C13179062A33692F41,9.20625,-12.66944745,SLE,173387,2014-06-26
3149891,0101000020E6100000F0650533647A26C036C43E2222722240,0101000020110F00008EB96ED8341733C1FAA31553E2772F41,9.22291667,-11.23904571,SLE,173385,2014-06-26
3149892,0101000020E6100000E2278A673B4629C003910BEFEE7E2240,0101000020110F0000B7057C8C2B7735C1D5FEA365E98D2F41,9.24791667,-12.63717197,SLE,173387,2014-06-26
3149893,0101000020E610000087913555BDC325C030A2274444942240,0101000020110F0000C5F18486147C32C10A5094BDA0B22F41,9.28958333,-10.88230387,SLE,173390,2014-06-26
3149894,0101000020E610000010CA3D556C2D27C02E111C5555B51C40,0101000020110F000048F2491742AF33C18EE235C32D722841,7.17708333,-11.58871714,SLE,173495,2014-07-12
3149896,0101000020E61000004965CC55DA4528C039554A1111F11F40,0101000020110F00002016C55C6D9D34C19161A5D560372B41,7.98541667,-12.13643139,SLE,173360,2014-07-12
3149897,0101000020E61000003DADAAB07C3C26C069F7715555452040,0101000020110F0000F2A8078DA1E232C14884C0E821BB2B41,8.13541667,-11.11813881,SLE,173447,2014-07-12
3149898,0101000020E6100000665A302BF3E425C03333333333632040,0101000020110F00003E332823499832C16DBBCC2A62EE2B41,8.19375,-10.94716773,SLE,173447,2014-07-12
3149899,0101000020E6100000A8F6D0DB2B8526C0CDCCCCCCCC7C2040,0101000020110F0000BDDEFF9F5C2033C1FCB43AA2511A2C41,8.24375,-11.26010024,SLE,173462,2014-07-12
3149901,0101000020E6100000C16CA75258E825C00000000000902040,0101000020110F0000E77D6B4F2B9B32C12DB7982A463B2C41,8.28125,-10.95379885,SLE,173445,2014-07-12
3149902,0101000020E61000000169BDE7D99126C003910BEFEEBE2040,0101000020110F000016DF4D7E212B33C1BDEE9C31D88B2C41,8.37291667,-11.28486561,SLE,173437,2014-07-12
3149903,0101000020E610000000FBAE290C7D2AC0CA3BC1DDDDCD2040,0101000020110F0000F7AAFC51257F36C151F4F6087CA52C41,8.40208333,-13.24423342,SLE,173359,2014-07-12
3149904,0101000020E6100000ADE631B1965627C00000000000D02040,0101000020110F00007B8F9F5238D233C163BF90C425A92C41,8.40625,-11.66911844,SLE,173440,2014-07-12
3149906,0101000020E6100000D60816EA5D6E25C003910BEFEEFE2040,0101000020110F0000267C32B6923332C12210CE6EBEF92C41,8.49791667,-10.71556026,SLE,173425,2014-07-12
3149907,0101000020E610000052BD6F5BDFD826C03333333333032140,0101000020110F0000BAC89701736733C1BDB8625F12012D41,8.50625,-11.42357908,SLE,173437,2014-07-12
3149908,0101000020E6100000F28897C881EE26C069F7715555052140,0101000020110F00000C7722CBD27933C1C189E15BBC042D41,8.51041667,-11.46583392,SLE,173437,2014-07-12
3149909,0101000020E61000001CEF4C70035B27C097088EAAAA1A2140,0101000020110F000055B25D5DFAD533C1F0FA76C660292D41,8.55208333,-11.67776061,SLE,173428,2014-07-12
3149911,0101000020E6100000957142D774AD27C09A99999999292140,0101000020110F0000DFBB7D30FF1B34C19053B8AD07432D41,8.58125,-11.83878205,SLE,173417,2014-07-12
3149914,0101000020E6100000869EDED6275E27C097088EAAAA3A2140,0101000020110F0000EDA7DD8AA5D833C1A80CC35359602D41,8.61458333,-11.6838977,SLE,173428,2014-07-12
3149916,0101000020E6100000730690EBF02328C064D55A7777672140,0101000020110F00008B69E13BA08034C105F7A6CF52AD2D41,8.70208333,-12.07019745,SLE,173407,2014-07-12
3149917,0101000020E6100000F9522E43D2B926C06666666666762140,0101000020110F0000BFF769D6134D33C1A362EE53FCC62D41,8.73125,-11.3629323,SLE,173385,2014-07-12
3149918,0101000020E6100000371C12CED99228C0FD6EF41011812140,0101000020110F00005B50E451D2DE34C19B80222751D92D41,8.75208333,-12.28681797,SLE,173420,2014-07-12
3149919,0101000020E6100000C396DC30231329C0CDCCCCCCCC9C2140,0101000020110F0000A818EE84C64B35C14C0E50BBFB082E41,8.80625,-12.53737786,SLE,173412,2014-07-12
3149921,0101000020E610000086DEEA5286EE28C003910BEFEEDE2140,0101000020110F00008BEEF023AE2C35C15460FD6BAD7A2E41,8.93541667,-12.46586856,SLE,173405,2014-07-12
3149922,0101000020E610000082591D1053C426C09C2AA58888F82140,0101000020110F00004475CA6FFF5533C171A4E9E6B2A62E41,8.98541667,-11.38344622,SLE,173385,2014-07-12
3149923,0101000020E610000036B98C59FEA326C097088EAAAAFA2140,0101000020110F0000CA1F88058A3A33C1AE3D0B185EAA2E41,8.98958333,-11.32029991,SLE,173385,2014-07-12
3149924,0101000020E610000002F7D9541FE225C0D05DD8BBBB0B2240,0101000020110F000026D7D261E29532C1B4483F08B8C72E41,9.02291667,-10.94164529,SLE,173390,2014-07-12
3149926,0101000020E6100000A4CAACB562FB25C0CDCCCCCCCC3C2240,0101000020110F0000B8C7E32057AB32C117EFD4791E1C2F41,9.11875,-10.99098747,SLE,173390,2014-07-12
3149927,0101000020E61000009BD01C405C7D26C064D55A7777472240,0101000020110F0000E0956B5BBA1933C1D6FD344B782E2F41,9.13958333,-11.24484444,SLE,173385,2014-07-12
3149928,0101000020E6100000E2B68D718BE025C069F7715555652240,0101000020110F00006B252A5C8B9432C147ABCDA6DB612F41,9.19791667,-10.93856387,SLE,173390,2014-07-12
3149929,0101000020E61000004AD1A9AFD78525C063D55A7777672240,0101000020110F0000BAFF11D0824732C1FE60B56687652F41,9.20208333,-10.76141118,SLE,173376,2014-07-12
3149931,0101000020E61000009B1981A1DC5026C063D55A7777A72240,0101000020110F000046067773EFF332C14C645E1BADD32F41,9.32708333,-11.15793328,SLE,173378,2014-07-12
3149932,0101000020E610000011AAD4EC81D626C0FFFFFFFFFF9F1F40,0101000020110F000027D105D0706533C1CB80DA62DCF12A41,7.90625,-11.41896,SLE,173369,2014-07-28
3149933,0101000020E610000004EE929B55B527C06C887D4444E41F40,0101000020110F00008D4DB707B02234C1C85104A4662C2B41,7.97291667,-11.85416876,SLE,173366,2014-07-28
3149934,0101000020E61000001DA9633A194B26C02FA2274444342040,0101000020110F0000053617640AEF32C16912A479D99D2B41,8.10208333,-11.14667685,SLE,173456,2014-07-28
3149936,0101000020E6100000EE82DAD2179425C09A99999999892040,0101000020110F0000D64A542D9D5332C124B753E649302C41,8.26875,-10.78924426,SLE,173445,2014-07-28
3149937,0101000020E61000008E1D75F0234726C0CA3BC1DDDD8D2040,0101000020110F0000A5CDF2CDADEB32C11ABDC6BB9C372C41,8.27708333,-11.13894607,SLE,173456,2014-07-28
3149938,0101000020E6100000572B4D29339C26C0FFFFFFFFFFAF2040,0101000020110F00000BE1E581EB3333C19A7394D734722C41,8.34375,-11.30507783,SLE,173449,2014-07-28
3149939,0101000020E6100000963A4C24665A2AC09A99999999C92040,0101000020110F00008C063402B86136C1F7D8129A289E2C41,8.39375,-13.17656053,SLE,173446,2014-07-28
3149941,0101000020E6100000DE84C63CC09528C00000000000D02040,0101000020110F000090EA34DE48E134C163BF90C425A92C41,8.40625,-12.29248228,SLE,173435,2014-07-28
3149942,0101000020E6100000DE3ADE68F09426C002910BEFEEDE2040,0101000020110F0000F3E677DEC02D33C102DEED2CCAC22C41,8.43541667,-11.29089668,SLE,173437,2014-07-28
3149943,0101000020E61000004A411AC2EF8C26C030A2274444F42040,0101000020110F0000B005DFF2F42633C166B21FC26CE72C41,8.47708333,-11.27526671,SLE,173437,2014-07-28
3149944,0101000020E6100000CA3B03FAAFE526C003910BEFEEFE2040,0101000020110F00007373C23C557233C12210CE6EBEF92C41,8.49791667,-11.44860822,SLE,173437,2014-07-28
3149946,0101000020E6100000E29280242E6A27C0CDCCCCCCCC1C2140,0101000020110F000047F144F2DBE233C15CC2C6DF0A2D2D41,8.55625,-11.70738329,SLE,173417,2014-07-28
3149947,0101000020E61000003E1A7718CDD726C064D55A7777272140,0101000020110F00008F9964138A6633C1246B9F845D3F2D41,8.57708333,-11.42148663,SLE,173410,2014-07-28
3149948,0101000020E610000065CE2B85DDD726C09A99999999292140,0101000020110F0000F8737306986633C19053B8AD07432D41,8.58125,-11.42161194,SLE,173410,2014-07-28
3149949,0101000020E61000002AFD84B35B212AC0D05DD8BBBB2B2140,0101000020110F00000764B926463136C125F273D9B1462D41,8.58541667,-13.06515275,SLE,173433,2014-07-28
3149951,0101000020E6100000DA626D42107427C069F7715555452140,0101000020110F00005A2083C640EB33C1BF5500B2AC722D41,8.63541667,-11.72668655,SLE,173417,2014-07-28
3149952,0101000020E61000009DCD3679C2A527C063D55A7777472140,0101000020110F00007ADA7BC1751534C1AA8F8AFF56762D41,8.63958333,-11.82374934,SLE,173417,2014-07-28
3149953,0101000020E61000002412E04FE85628C0C93BC1DDDD4D2140,0101000020110F00004FAC4D63E9AB34C16C983EF955812D41,8.65208333,-12.16974115,SLE,173420,2014-07-28
3149954,0101000020E61000000A9A965819A728C09C2AA58888582140,0101000020110F0000AA4FF5B304F034C10671FBCEA9932D41,8.67291667,-12.32636525,SLE,173420,2014-07-28
3149956,0101000020E6100000633CEF6BC93D26C0CDCCCCCCCC9C2140,0101000020110F00004A10CF23BCE332C14C0E50BBFB082E41,8.80625,-11.12067735,SLE,173403,2014-07-28
3149957,0101000020E61000002B0551B5E56126C06666666666162240,0101000020110F00006048C050670233C1B694249810DA2E41,9.04375,-11.19120566,SLE,173385,2014-07-28
3149958,0101000020E6100000207BF7A66D2826C036C43E2222322240,0101000020110F0000C611925C98D132C1D1EBA4EEC4092F41,9.09791667,-11.07896158,SLE,173390,2014-07-28
3149959,0101000020E6100000EC1AEBEAA75029C030A2274444742240,0101000020110F00000A37F9EA058035C133EE03248E7B2F41,9.22708333,-12.65753111,SLE,173387,2014-07-28
3149961,0101000020E61000002E06ACA8032927C0CCCCCCCCCCAC1C40,0101000020110F0000FCF2F88183AB33C166B9C7CDDF6A2841,7.16875,-11.58010604,SLE,173495,2014-08-13
3149962,0101000020E6100000E2A0736D5E2D27C039554A1111B11C40,0101000020110F00006456F54736AF33C1D1F0AFC7866E2841,7.17291667,-11.58861105,SLE,173495,2014-08-13
3149963,0101000020E6100000C64628CF1F8D26C09C2AA58888182040,0101000020110F0000612E29C21D2733C13B89C418456E2B41,8.04791667,-11.27563331,SLE,173358,2014-08-13
3149964,0101000020E6100000493A355D708625C003910BEFEE1E2040,0101000020110F000033836F7B044832C13F5609CF3F792B41,8.06041667,-10.76257602,SLE,173470,2014-08-13
3149966,0101000020E61000006470B5CA23EA25C00000000000D02040,0101000020110F00006A099189B19C32C163BF90C425A92C41,8.40625,-10.95730432,SLE,173441,2014-08-13
3149967,0101000020E610000001C92A5BDABD26C0CDCCCCCCCCDC2040,0101000020110F00000B502265805033C1F5CE3D5F20BF2C41,8.43125,-11.37080655,SLE,173437,2014-08-13
3149968,0101000020E610000064E1F3DCA54929C0D05DD8BBBBEB2040,0101000020110F0000AB880D3A127A35C145605234C5D82C41,8.46041667,-12.64384356,SLE,173432,2014-08-13
3149969,0101000020E6100000EF81EBC4C4EA26C09C2AA58888182140,0101000020110F00003AC13B00A67633C1C1145BB0B6252D41,8.54791667,-11.45853248,SLE,173410,2014-08-13
3149971,0101000020E6100000518925C4E06827C09C2AA58888382140,0101000020110F0000BE0048CFC0E133C126811E16AF5C2D41,8.61041667,-11.70483983,SLE,173417,2014-08-13
3149972,0101000020E6100000553BBB634E6729C0CDCCCCCCCC5C2140,0101000020110F0000D94AD88F429335C139002D9DFE9A2D41,8.68125,-12.70176994,SLE,173413,2014-08-13
3149973,0101000020E61000003D688F7AFCB426C069F7715555652140,0101000020110F00009BC46596F84833C18BF1285AA8A92D41,8.69791667,-11.35348876,SLE,173403,2014-08-13
3149974,0101000020E6100000A5D4A91BBD3026C0FD6EF41011E12140,0101000020110F00009AD2E435A7D832C1583E087C587E2E41,8.93958333,-11.09519278,SLE,173403,2014-08-13
3149976,0101000020E6100000CCA7F9F04DBF25C03333333333032240,0101000020110F000074F2B03C507832C14A63F9F90AB92E41,9.00625,-10.87364152,SLE,173390,2014-08-13
3149977,0101000020E61000004B2D08A3617426C0CDCCCCCCCC3C2240,0101000020110F0000CE0ED4241A1233C117EFD4791E1C2F41,9.11875,-11.22730741,SLE,173385,2014-08-13
3149978,0101000020E6100000E7D84996F60E26C0FD6EF41011412240,0101000020110F0000A4A0AFB7F7BB32C17FA3D59175232F41,9.12708333,-11.02922506,SLE,173390,2014-08-13
3149979,0101000020E6100000A2CAF6427D7226C068F7715555452240,0101000020110F0000AD1D88C37E1033C16EC0A7B5CC2A2F41,9.13541667,-11.22361192,SLE,173385,2014-08-13
3149981,0101000020E61000009AAA41B9E90428C0937782BBBBDB1F40,0101000020110F0000F4211A13466634C1539E6D3915252B41,7.96458333,-12.00959567,SLE,173366,2014-08-29
3149982,0101000020E6100000AC3DC306D13928C06666666666162040,0101000020110F0000AF7EE967349334C1A74816369C6A2B41,8.04375,-12.11292287,SLE,173360,2014-08-29
3149983,0101000020E6100000D2203FFAAA9125C00000000000302040,0101000020110F0000ED446BE48D5132C1EABE027787962B41,8.09375,-10.78450758,SLE,173465,2014-08-29
3149984,0101000020E6100000EC4EB9BA4A2225C09A99999999492040,0101000020110F0000025A536EF6F231C1F78B271D74C22B41,8.14375,-10.56697639,SLE,173450,2014-08-29
3149986,0101000020E6100000A4367172BFB924C036C43E2222722040,0101000020110F000094C4E95D2C9A31C167AE8B0403082C41,8.22291667,-10.36278875,SLE,173457,2014-08-29
3149987,0101000020E6100000E8C2C4F6C55D2AC0CA3BC1DDDDAD2040,0101000020110F0000590E2DA7956436C123B284428B6E2C41,8.33958333,-13.18315097,SLE,173359,2014-08-29
3149988,0101000020E61000004E916C43FF752AC0CDCCCCCCCCBC2040,0101000020110F0000EFC3286B287936C1DF849A8A2E882C41,8.36875,-13.23046313,SLE,173359,2014-08-29
3149989,0101000020E610000000EFD3A70B5B26C030A2274444342140,0101000020110F00004426129995FC32C1FD339DA15A552D41,8.60208333,-11.1778233,SLE,173421,2014-08-29
3149991,0101000020E61000005B2F7690113129C030A2274444542140,0101000020110F000015C2E82C326535C17110DF0A558C2D41,8.66458333,-12.59583713,SLE,173424,2014-08-29
3149992,0101000020E610000031456FA763AA26C0CF5DD8BBBB6B2140,0101000020110F00000A27A995F83F33C1C44BD0C3A7B42D41,8.71041667,-11.33279155,SLE,173403,2014-08-29
3149993,0101000020E61000005BDF132D717929C06666666666762140,0101000020110F0000974D93AEA9A235C1A362EE53FCC62D41,8.73125,-12.73719159,SLE,173413,2014-08-29
3149994,0101000020E61000009D480FC7E3D126C0FD6EF41011812140,0101000020110F0000D58C76D0846133C19B80222751D92D41,8.75208333,-11.40994093,SLE,173410,2014-08-29
3149996,0101000020E6100000E1D99A843DBF25C0FD6EF41011012240,0101000020110F0000590CEB49427832C1138C31BD5FB52E41,9.00208333,-10.87351622,SLE,173390,2014-08-29
3149997,0101000020E6100000BB0CFFE906E025C0CA3BC1DDDD0D2240,0101000020110F000016C57ACD1A9432C1A93A525263CB2E41,9.02708333,-10.93755275,SLE,173390,2014-08-29
3149998,0101000020E61000006B3388EEDDDD25C0CA3BC1DDDD0D2240,0101000020110F000043BB9527459232C1A93A525263CB2E41,9.02708333,-10.93333383,SLE,173390,2014-08-29
3149999,0101000020E610000005D6D4260C9429C03333333333432240,0101000020110F00002D23E33E42B935C1EBD1562221272F41,9.13125,-12.78915521,SLE,173397,2014-08-29
3150001,0101000020E61000009ACA8913EB5829C09A99999999692240,0101000020110F00001A56A2520A8735C13179062A33692F41,9.20625,-12.67366849,SLE,173387,2014-08-29
3150002,0101000020E6100000A3AD2914124429C003910BEFEE7E2240,0101000020110F000048F2EC9B557535C1D5FEA365E98D2F41,9.24791667,-12.63295043,SLE,173387,2014-08-29
3150003,0101000020E6100000DF53D6C26EBA25C003910BEFEE7E2240,0101000020110F0000A912AB012D7432C1D5FEA365E98D2F41,9.24791667,-10.86412629,SLE,173390,2014-08-29
3150004,0101000020E6100000AC2DA7CA182126C0FD6EF41011A12240,0101000020110F000018E9E2575ECB32C19D9648E2A8C82F41,9.31458333,-11.06464227,SLE,173376,2014-08-29
3150006,0101000020E610000058BE995E83FE27C00000000000E01F40,0101000020110F000042ADB49ED66034C10E8180EDBD282B41,7.96875,-11.99709602,SLE,173366,2014-09-14
3150007,0101000020E610000006CB0150FF6425C061444F8888E81F40,0101000020110F0000610411949D2B32C14A11665C0F302B41,7.97708333,-10.69726038,SLE,173470,2014-09-14
3150008,0101000020E61000005EAFD95FB06025C061444F8888E81F40,0101000020110F0000D5834ADAF42732C14A11665C0F302B41,7.97708333,-10.68884563,SLE,173470,2014-09-14
3150009,0101000020E61000008D13788AC97F27C09A99999999F91F40,0101000020110F0000BE71C2C335F533C1DD781A58B23E2B41,7.99375,-11.74958451,SLE,173361,2014-09-14
3150011,0101000020E6100000B485EF16ABA226C0FFFFFFFFFFAF2040,0101000020110F0000462547E3693933C19A7394D734722C41,8.34375,-11.31771156,SLE,173449,2014-09-14
3150013,0101000020E6100000E9684DDAF18829C0FC6EF41011C12040,0101000020110F000035B7BF47D4AF35C195999DDA818F2C41,8.37708333,-12.76747019,SLE,173448,2014-09-14
3150014,0101000020E61000008F0CE66D74852AC064D55A7777C72040,0101000020110F0000B026A83D498636C17F5D34E67E9A2C41,8.38958333,-13.26065391,SLE,173359,2014-09-14
3150016,0101000020E61000003323B4CCBF7B29C097088EAAAAFA2040,0101000020110F0000C81E774C9FA435C1898915886AF22C41,8.48958333,-12.74169769,SLE,173432,2014-09-14
3150018,0101000020E6100000A11B2F17D0C925C0CDCCCCCCCC1C2140,0101000020110F000067744FFB3C8132C15CC2C6DF0A2D2D41,8.55625,-10.89416573,SLE,173423,2014-09-14
3150019,0101000020E6100000CAD067F62FA125C09A99999999292140,0101000020110F00003A9A5026BC5E32C19053B8AD07432D41,8.58125,-10.81481905,SLE,173423,2014-09-14
3150021,0101000020E61000005D9EB578041727C0CDCCCCCCCC3C2140,0101000020110F000067DA3D9F3A9C33C12999A09403642D41,8.61875,-11.54495599,SLE,173410,2014-09-14
3150022,0101000020E6100000406116FB479E26C064D55A7777872140,0101000020110F00004448FA07B03533C1D95871F950E42D41,8.76458333,-11.30914292,SLE,173403,2014-09-14
3150023,0101000020E61000004FAF8CF43FAA26C0CA3BC1DDDDAD2140,0101000020110F000034B50044DA3F33C1405DBBE551262E41,8.83958333,-11.33251919,SLE,173385,2014-09-14
3150024,0101000020E610000071894C8E753C25C09C2AA58888D82140,0101000020110F00008ADD12BF2F0932C13B0D324BAC6F2E41,8.92291667,-10.61808438,SLE,173408,2014-09-14
3150026,0101000020E6100000A45FAE8727FE28C0CA3BC1DDDDED2140,0101000020110F00000931B25DF43935C1E98C64185B942E41,8.96458333,-12.49639534,SLE,173405,2014-09-14
3150027,0101000020E6100000A140A739DCA326C06666666666F62140,0101000020110F0000F4D7210A6D3A33C1B418F8B707A32E41,8.98125,-11.32003956,SLE,173385,2014-09-14
3150028,0101000020E61000002287EBC50EE225C09999999999092240,0101000020110F0000FDA4B251D49532C1F4735FC00CC42E41,9.01875,-10.94151896,SLE,173390,2014-09-14
3150029,0101000020E6100000E843826FBBE825C0FFFFFFFFFF0F2240,0101000020110F000095EE977C7F9B32C13B1BC09F0ECF2E41,9.03125,-10.95455502,SLE,173390,2014-09-14
3150031,0101000020E6100000D57078DE198D26C06666666666162240,0101000020110F0000011BA4B6182733C1B694249810DA2E41,9.04375,-11.27558799,SLE,173385,2014-09-14
3150032,0101000020E6100000323F0EB533DD25C002910BEFEE3E2240,0101000020110F0000C7723895B49132C1B1A4B704CA1F2F41,9.12291667,-10.93203512,SLE,173390,2014-09-14
3150033,0101000020E61000001FEA2563088E25C09C2AA58888582240,0101000020110F00006115AC8A774E32C1EA068260D54B2F41,9.17291667,-10.77740774,SLE,173376,2014-09-14
3150034,0101000020E610000060ABA9D1507229C097088EAAAA5A2240,0101000020110F00007E3340419C9C35C14A7F6F0F814F2F41,9.17708333,-12.72327285,SLE,173397,2014-09-14
3150036,0101000020E6100000CCFA7BC6117126C0CDCCCCCCCC5C2240,0101000020110F0000360B080E4A0F33C1F748C4C12C532F41,9.18125,-11.22083874,SLE,173385,2014-09-14
3150037,0101000020E610000033260EEA6C9229C0CA3BC1DDDD8D2240,0101000020110F0000DACC9A95E1B735C1AC4DE3D19CA72F41,9.27708333,-12.7859872,SLE,173382,2014-09-14
3150038,0101000020E610000066035DB9E6C525C030A2274444942240,0101000020110F0000C2BC5385EA7D32C10A5094BDA0B22F41,9.28958333,-10.88652591,SLE,173390,2014-09-14
3150039,0101000020E6100000D3C06E5CEF1E26C0FD6EF41011A12240,0101000020110F0000C67C875088C932C19D9648E2A8C82F41,9.31458333,-11.06041993,SLE,173376,2014-09-14
3150041,0101000020E610000039F5DC9D108D26C06666666666162040,0101000020110F0000B568FBDA102733C1A74816369C6A2B41,8.04375,-11.2755174,SLE,173358,2014-09-30
3150042,0101000020E6100000754CE506A67328C035C43E2222522040,0101000020110F00006B04294C52C434C1D41181A418D12B41,8.16041667,-12.22587606,SLE,173454,2014-09-30
3150043,0101000020E6100000B46103D836B524C09A99999999692040,0101000020110F0000100389AA529631C1DF90A6E65DF92B41,8.20625,-10.35393405,SLE,173457,2014-09-30
3150044,0101000020E61000006C70095D154426C0CA3BC1DDDD6D2040,0101000020110F000092959D2915E932C166AF4570B0002C41,8.21458333,-11.13297549,SLE,173456,2014-09-30
3150046,0101000020E6100000BB7330B49DB324C003910BEFEE7E2040,0101000020110F00007B45F82EF79431C125A1C6FCFA1D2C41,8.24791667,-10.35081256,SLE,173457,2014-09-30
3150047,0101000020E6100000F5319BD7435125C09A99999999892040,0101000020110F00006760F15CDB1A32C124B753E649302C41,8.26875,-10.65872072,SLE,173450,2014-09-30
3150048,0101000020E610000013F8794265FC26C0CDCCCCCCCCDC2040,0101000020110F00004A96E1759E8533C1F5CE3D5F20BF2C41,8.43125,-11.49296005,SLE,173437,2014-09-30
3150049,0101000020E61000001F37B2E19FF626C030A2274444F42040,0101000020110F0000AF940BB9B78033C166B21FC26CE72C41,8.47708333,-11.48168855,SLE,173437,2014-09-30
3150051,0101000020E6100000F0BEE8FA57DF26C03333333333032140,0101000020110F000009DA02FAF16C33C1BDB8625F12012D41,8.50625,-11.43621811,SLE,173437,2014-09-30
